X:2.719 Y:4.472
X:2.662 Y:4.744
X:2.888 Y:4.73
X:3.204 Y:5.017
X:3.826 Y:4.375
X:4.398 Y:5.301
X:5.04 Y:5.857
X:5.707 Y:5.874
X:6.722 Y:5.253
X:6.443 Y:4.968
X:5.891 Y:4.982
X:5.799 Y:4.814
X:5.871 Y:4.845
X:6.145 Y:5.341
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:6.172 Y:5.677
X:728.375 Y:380.744
X:0.018 Y:0.033
X:65.485 Y:65.501
X:0.05 Y:65.387
X:65.472 Y:65.411
X:65.312 Y:65.482
X:7.23 Y:7.057
X:65.38 Y:0.001
X:65.473 Y:0.007
X:65.04 Y:65.35
X:65.038 Y:65.334
X:65.39 Y:65.299
X:0.086 Y:65.335
X:0.125 Y:65.375
X:7.218 Y:6.802
X:0.065 Y:65.393
X:0.004 Y:65.392
X:65.517 Y:65.384
X:65.503 Y:65.393
X:65.457 Y:65.458
X:6.965 Y:6.935
X:65.443 Y:65.481
X:65.45 Y:65.474
X:65.445 Y:65.452
X:65.438 Y:65.437
X:65.419 Y:65.459
X:65.306 Y:65.441
X:6.888 Y:7.08
X:65.253 Y:65.521
X:65.312 Y:0.004
X:65.365 Y:65.498
X:65.415 Y:65.495
X:65.388 Y:65.45
X:0.026 Y:65.373
X:65.471 Y:65.449
X:6.935 Y:7.245
X:65.186 Y:65.475
X:65.283 Y:65.515
X:65.302 Y:0.049
X:65.104 Y:0.179
X:65.353 Y:0.067
X:65.522 Y:65.497
X:0.038 Y:65.468
X:6.928 Y:7.197
X:0.009 Y:65.501
X:0.068 Y:65.471
X:65.505 Y:65.479
X:65.461 Y:65.506
X:65.401 Y:65.517
X:7.199 Y:7.486
X:65.42 Y:65.514
X:65.459 Y:65.507
X:65.514 Y:65.485
X:65.509 Y:65.488
X:65.24 Y:65.492
X:65.248 Y:0.006
X:7.098 Y:7.841
X:65.276 Y:65.513
X:65.392 Y:65.52
X:64.895 Y:0.21
X:65.049 Y:0.142
X:65.313 Y:0.024
X:65.422 Y:65.513
X:65.436 Y:65.504
X:7.221 Y:7.829
X:65.448 Y:65.519
X:65.437 Y:0.006
X:65.401 Y:0.01
X:65.313 Y:0.03
X:65.258 Y:0.045
X:65.135 Y:0.1
X:7.226 Y:7.89
X:65.094 Y:0.12
X:64.92 Y:0.19
X:64.912 Y:0.187
X:64.949 Y:0.175
X:64.981 Y:0.166
X:6.602 Y:8.054
X:64.734 Y:0.273
X:64.703 Y:0.285
X:64.54 Y:0.324
X:64.551 Y:0.303
X:64.998 Y:0.11
X:64.813 Y:0.223
X:64.938 Y:0.171
X:6.269 Y:8.08
X:64.848 Y:0.19
X:65.092 Y:0.073
X:65.316 Y:65.507
X:65.476 Y:65.426
X:65.462 Y:65.427
X:65.362 Y:65.499
X:6.594 Y:7.778
X:65.067 Y:0.132
X:65.036 Y:0.175
X:65.103 Y:0.148
X:65.318 Y:0.064
X:65.495 Y:65.53
X:0.011 Y:65.508
X:7.039 Y:7.537
X:65.482 Y:65.534
X:65.407 Y:0.024
X:65.26 Y:0.087
X:65.224 Y:0.086
X:65.259 Y:0.064
X:7.495 Y:7.507
X:65.3 Y:0.047
X:65.301 Y:0.052
X:65.255 Y:0.088
X:65.218 Y:0.113
X:65.214 Y:0.121
X:65.228 Y:0.119
X:65.234 Y:0.112
X:7.769 Y:7.632
X:65.215 Y:0.099
X:65.242 Y:0.073
X:65.29 Y:0.049
X:65.317 Y:0.041
X:65.319 Y:0.044
X:65.31 Y:0.049
X:65.261 Y:0.069
X:8.215 Y:7.793
X:65.204 Y:0.092
X:65.243 Y:0.076
X:65.295 Y:0.055
X:65.321 Y:0.044
X:65.32 Y:0.044
X:65.311 Y:65.528
X:64.414 Y:0.384
X:62.426 Y:1.222
X:6.17 Y:5.876
X:62.385 Y:1.236
X:63.63 Y:0.68
X:62.86 Y:0.997
X:63.699 Y:0.637
X:64.955 Y:0.166
X:65.476 Y:0.011
X:6.198 Y:5.832
X:65.346 Y:0.097
X:65.246 Y:0.138
X:65.207 Y:0.149
X:65.108 Y:0.178
X:65.041 Y:0.194
X:64.984 Y:0.223
X:64.717 Y:0.356
X:6.142 Y:5.735
X:64.382 Y:0.51
X:64.004 Y:0.665
X:63.842 Y:0.726
X:63.983 Y:0.669
X:64.36 Y:0.521
X:64.838 Y:0.333
X:6.025 Y:5.617
X:65.047 Y:0.238
X:65.147 Y:0.186
X:65.216 Y:0.153
X:65.22 Y:0.158
X:65.197 Y:0.174
X:65.011 Y:0.265
X:64.865 Y:0.323
X:5.962 Y:5.53
X:64.826 Y:0.333
X:65.03 Y:0.244
X:65.202 Y:0.171
X:65.254 Y:0.149
X:65.218 Y:0.156
X:64.996 Y:0.245
X:64.838 Y:0.312
X:5.923 Y:5.476
X:64.792 Y:0.324
X:65.241 Y:0.115
X:1.307 Y:64.858
X:1.376 Y:64.862
X:0.801 Y:65.168
X:5.961 Y:5.525
X:0.515 Y:65.323
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:1.363 Y:64.97
X:0.155 Y:65.408
X:0.127 Y:65.444
X:0.188 Y:65.419
X:0.15 Y:65.434
X:0.119 Y:65.445
X:0.11 Y:65.447
X:0.05 Y:65.484
X:5.383 Y:5.038
X:65.523 Y:65.509
X:65.534 Y:65.502
X:0.055 Y:65.476
X:0.051 Y:65.482
X:0.007 Y:65.488
X:0.111 Y:65.413
X:5.606 Y:4.834
X:0.141 Y:65.394
X:0.093 Y:65.394
X:0.006 Y:65.452
X:0.141 Y:65.418
X:0.131 Y:65.442
X:0.036 Y:65.487
X:5.812 Y:4.776
X:0.048 Y:65.474
X:0.1 Y:65.449
X:0.141 Y:65.436
X:0.155 Y:65.437
X:0.218 Y:65.383
X:0.173 Y:65.394
X:0.107 Y:65.419
X:5.969 Y:4.999
X:0.075 Y:65.436
X:0.074 Y:65.439
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:7.983 Y:6.121
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:7.918 Y:6.054
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:7.806 Y:5.943
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:7.745 Y:6.021
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.0 Y:0.0
X:0.032 Y:65.476
X:8.162 Y:6.338
X:8.077 Y:6.309
X:8.106 Y:6.345
X:8.049 Y:6.299
X:8.007 Y:6.285
X:8.071 Y:6.313
X:8.045 Y:6.243
X:8.126 Y:6.396
X:8.386 Y:6.549
X:8.474 Y:6.576
X:7.929 Y:6.53
X:7.588 Y:6.501
X:7.369 Y:6.494
X:7.378 Y:6.616
X:7.384 Y:6.692
X:7.247 Y:6.602
X:7.309 Y:6.523
X:7.359 Y:6.598
X:7.39 Y:6.645
X:7.478 Y:6.6
X:7.464 Y:6.646
X:7.546 Y:3.911
X:7.697 Y:3.894
X:8.413 Y:4.056
X:8.861 Y:4.158
X:8.247 Y:3.837
X:7.374 Y:4.226
X:7.053 Y:4.527
X:6.73 Y:5.025
X:6.529 Y:5.335
X:6.251 Y:5.404
X:6.356 Y:5.426
X:6.295 Y:5.586
X:6.397 Y:5.683
X:6.55 Y:5.951
X:6.413 Y:5.924
X:6.251 Y:5.838
X:6.229 Y:5.843
X:6.278 Y:5.773
X:6.088 Y:5.685
X:6.048 Y:5.689
X:5.944 Y:5.633
X:6.037 Y:5.715
X:185.327 Y:435.863
X:43.583 Y:432.834
X:83.225 Y:-145.768
X:8.565 Y:21.246
X:35.224 Y:-193.147
X:113.582 Y:433.434
X:73.285 Y:-141.169
X:435.424 Y:-76.914
X:52.123 Y:169.354
X:-179.319 Y:433.034
X:63.335 Y:-141.268
X:435.883 Y:23.353
X:-167.706 Y:56.538
X:-53.063 Y:-177.795
X:53.305 Y:-141.368
X:435.873 Y:29.358
X:432.334 Y:142.322
X:45.653 Y:86.469
X:52.224 Y:-331.468
X:435.863 Y:34.358
X:432.934 Y:188.321
X:-145.768 Y:30.046
X:47.346 Y:93.524
X:-193.147 Y:31.358
X:433.434 Y:187.325
X:-141.168 Y:53.544
X:-76.995 Y:-34.526
X:169.354 Y:-177.932
X:433.234 Y:186.33
X:-141.268 Y:103.584
X:23.353 Y:123.229
X:86.542 Y:24.693
X:-177.795 Y:185.328
X:-141.367 Y:43.583
X:30.358 Y:83.235
X:142.322 Y:94.865
X:22.469 Y:35.224
X:-331.468 Y:123.582
X:36.358 Y:73.305
X:188.318 Y:435.424
X:26.986 Y:52.043
X:93.524 Y:-179.319
X:32.358 Y:63.365
X:187.326 Y:435.883
X:123.544 Y:-167.731
X:-34.795 Y:-53.063
X:-177.932 Y:53.315
X:186.332 Y:435.873
X:113.584 Y:432.134
X:123.223 Y:32.651
X:44.693 Y:52.224
X:185.327 Y:435.863
X:63.583 Y:433.134
X:83.215 Y:-145.768
X:33.265 Y:19.446
X:35.224 Y:-193.147
X:113.582 Y:433.534
X:73.305 Y:-141.169
X:435.424 Y:-77.812
X:50.943 Y:169.354
X:-179.319 Y:433.134
X:63.355 Y:-141.268
X:435.883 Y:20.353
X:-167.782 Y:76.509
X:-53.063 Y:-177.795
X:53.315 Y:-141.367
X:435.873 Y:29.358
X:432.234 Y:142.322
X:38.651 Y:3.469
X:52.224 Y:-331.468
X:435.863 Y:34.358
X:432.934 Y:188.318
X:-145.768 Y:23.386
X:10.346 Y:93.524
X:-193.147 Y:31.358
X:433.434 Y:187.324
X:-141.168 Y:43.544
X:-77.384 Y:-34.866
X:169.354 Y:-177.932
X:433.134 Y:186.33
X:-141.268 Y:83.584
X:24.353 Y:123.226
X:56.513 Y:34.693
X:-177.795 Y:185.327
X:-141.368 Y:133.583
X:28.358 Y:83.225
X:142.322 Y:74.665
X:89.469 Y:35.224
X:-331.468 Y:113.582
X:33.358 Y:73.285
X:188.318 Y:435.424
X:27.466 Y:50.893
X:93.524 Y:-179.319
X:34.358 Y:63.345
X:187.327 Y:435.883
X:133.544 Y:-167.708
X:-34.875 Y:-53.063
X:-177.932 Y:53.345
X:186.33 Y:435.873
X:113.584 Y:432.334
X:123.229 Y:25.651
X:44.693 Y:52.224
X:185.328 Y:435.863
X:53.583 Y:432.834
X:83.195 Y:-145.768
X:73.764 Y:69.546
X:35.224 Y:-193.147
X:123.582 Y:433.534
X:73.285 Y:-141.169
X:435.424 Y:-77.262
X:46.953 Y:169.354
X:-179.319 Y:433.134
X:63.355 Y:-141.268
X:435.883 Y:26.353
X:-167.702 Y:16.485
X:-53.063 Y:-177.795
X:4.542 Y:5.418
X:4.543 Y:5.416
X:4.544 Y:5.415
X:4.544 Y:5.415
X:4.544 Y:5.415
X:4.544 Y:5.415
X:4.544 Y:5.415
X:4.544 Y:5.415
X:4.544 Y:5.415
X:4.544 Y:5.415
X:4.544 Y:5.415
X:4.613 Y:5.479
X:4.779 Y:5.212
X:4.754 Y:4.883
X:4.662 Y:4.777
X:4.488 Y:4.888
X:4.719 Y:5.28
X:4.668 Y:5.624
X:4.644 Y:5.972
X:4.614 Y:6.18
X:4.586 Y:6.031
X:4.577 Y:6.217
X:4.647 Y:6.264
X:4.691 Y:6.293
X:4.725 Y:6.316
X:4.747 Y:6.331
X:4.76 Y:6.34
X:4.769 Y:6.346
X:4.707 Y:6.423
X:4.653 Y:6.333
X:4.73 Y:5.961
X:4.789 Y:6.014
X:5.023 Y:5.819
X:5.237 Y:5.623
X:5.298 Y:5.431
X:5.336 Y:5.311
X:4.716 Y:5.613
X:4.033 Y:5.827
X:3.68 Y:6.022
X:3.608 Y:6.266
X:3.635 Y:6.478
X:3.727 Y:6.672
X:3.71 Y:6.733
X:3.552 Y:6.649
X:3.379 Y:6.535
X:3.421 Y:6.585
X:3.52 Y:6.677
X:3.647 Y:6.528
X:3.587 Y:6.184
X:3.618 Y:6.16
X:3.708 Y:6.205
X:3.833 Y:6.161
X:3.85 Y:6.071
X:4.111 Y:5.825
X:4.423 Y:5.945
X:4.564 Y:5.958
X:4.722 Y:5.893
X:4.615 Y:6.083
X:4.413 Y:6.081
X:4.422 Y:6.201
X:4.498 Y:6.337
X:4.689 Y:6.543
X:4.808 Y:6.672
X:4.739 Y:6.631
X:4.767 Y:6.667
X:4.785 Y:6.689
X:4.796 Y:6.703
X:4.95 Y:6.83
X:5.195 Y:7.029
X:5.273 Y:7.095
X:5.322 Y:7.136
X:5.503 Y:7.277
X:5.617 Y:7.365
X:5.688 Y:7.42
X:5.732 Y:7.455
X:5.76 Y:7.477
X:5.777 Y:7.49
X:5.712 Y:7.441
X:5.596 Y:7.352
X:5.524 Y:7.297
X:5.403 Y:7.204
X:5.328 Y:7.146
X:5.281 Y:7.11
X:5.251 Y:7.087
X:5.233 Y:7.073
X:5.221 Y:7.064
X:5.289 Y:7.117
X:5.332 Y:7.15
X:5.359 Y:7.171
X:5.375 Y:7.184
X:5.385 Y:7.192
X:5.392 Y:7.197
X:5.547 Y:7.315
X:5.418 Y:7.216
X:5.337 Y:7.154
X:5.362 Y:7.173
X:5.302 Y:7.127
X:5.264 Y:7.098
X:5.316 Y:7.138
X:5.349 Y:7.163
X:5.369 Y:7.179
X:5.306 Y:7.131
X:5.342 Y:7.159
X:5.365 Y:7.176
X:5.379 Y:7.187
X:5.388 Y:7.194
X:5.469 Y:7.256
X:5.444 Y:7.237
X:5.429 Y:7.225
X:5.419 Y:7.217
X:5.413 Y:7.212
X:5.409 Y:7.209
X:5.407 Y:7.207
X:5.405 Y:7.206
X:5.404 Y:7.206
X:5.389 Y:7.072
X:5.319 Y:7.064
X:5.275 Y:7.059
X:5.248 Y:7.056
X:5.231 Y:7.054
X:5.22 Y:7.052
X:5.213 Y:7.051
X:5.209 Y:7.051
X:5.206 Y:7.051
X:5.204 Y:7.051
X:5.203 Y:7.051
X:5.203 Y:7.051
X:5.203 Y:7.051
X:5.203 Y:7.051
X:5.278 Y:7.109
X:5.325 Y:7.145
X:5.279 Y:7.109
X:5.4 Y:7.203
X:5.326 Y:7.146
X:5.355 Y:7.168
X:5.373 Y:7.182
X:5.309 Y:7.132
X:5.269 Y:7.101
X:5.244 Y:7.082
X:5.228 Y:7.07
X:5.294 Y:7.121
X:5.259 Y:7.094
X:5.238 Y:7.077
X:5.224 Y:7.067
X:5.216 Y:7.061
X:5.211 Y:7.057
X:5.208 Y:7.054
X:5.206 Y:7.052
X:5.28 Y:7.109
X:5.326 Y:7.145
X:5.279 Y:7.109
X:5.325 Y:7.145
X:5.279 Y:7.109
X:5.25 Y:7.087
X:5.232 Y:7.073
X:5.221 Y:7.064
X:5.289 Y:7.117
X:5.407 Y:7.208
X:5.405 Y:7.207
X:5.404 Y:7.206
X:5.404 Y:7.206
X:5.328 Y:7.147
X:5.356 Y:7.169
X:5.298 Y:7.124
X:5.488 Y:7.27
X:5.607 Y:7.361
X:5.682 Y:7.418
X:5.728 Y:7.454
X:5.757 Y:7.476
X:5.775 Y:7.49
X:5.787 Y:7.499
X:5.794 Y:7.504
X:5.798 Y:7.507
X:5.801 Y:7.509
X:5.803 Y:7.51
X:5.804 Y:7.511
X:5.805 Y:7.512
X:5.805 Y:7.512
X:5.881 Y:7.569
X:5.929 Y:7.605
X:5.959 Y:7.627
X:5.902 Y:7.584
X:5.866 Y:7.557
X:5.843 Y:7.54
X:5.905 Y:7.586
X:5.944 Y:7.615
X:5.968 Y:7.633
X:5.907 Y:7.588
X:5.869 Y:7.56
X:5.845 Y:7.542
X:5.83 Y:7.531
X:5.821 Y:7.524
X:5.815 Y:7.52
X:5.812 Y:7.517
X:5.81 Y:7.515
X:5.808 Y:7.514
X:5.807 Y:7.514
X:5.883 Y:7.57
X:5.854 Y:7.549
X:5.836 Y:7.535
X:5.901 Y:7.583
X:5.865 Y:7.557
X:5.995 Y:7.653
X:6.0 Y:7.657
X:5.927 Y:7.603
X:5.805 Y:7.512
X:5.579 Y:7.339
X:5.438 Y:7.231
X:5.349 Y:7.163
X:5.294 Y:7.121
X:5.259 Y:7.094
X:5.238 Y:7.077
X:5.224 Y:7.067
X:5.216 Y:7.061
X:5.5 Y:7.154
X:5.615 Y:7.289
X:5.735 Y:7.166
X:6.038 Y:7.252
X:6.18 Y:7.517
X:6.372 Y:7.259
X:6.45 Y:7.441
X:6.208 Y:7.468
X:6.133 Y:7.541
X:6.239 Y:7.698
X:6.153 Y:7.685
X:6.023 Y:7.62
X:6.081 Y:7.561
X:6.645 Y:7.64
X:7.222 Y:7.88
X:7.503 Y:7.98
X:7.758 Y:8.092
X:7.744 Y:7.915
X:7.631 Y:7.468
X:7.56 Y:7.189
X:7.588 Y:7.079
X:7.533 Y:6.946
X:7.142 Y:6.994
X:6.972 Y:7.085
X:6.794 Y:7.081
X:6.622 Y:7.153
X:6.452 Y:7.274
X:6.21 Y:7.364
X:6.058 Y:7.42
X:6.113 Y:7.572
X:6.071 Y:7.61
X:6.108 Y:7.56
X:6.433 Y:7.763
X:6.723 Y:8.07
X:7.056 Y:8.364
X:7.317 Y:8.341
X:7.599 Y:8.162
X:7.412 Y:7.922
X:6.949 Y:7.75
X:6.845 Y:7.414
X:6.455 Y:7.451
X:6.399 Y:7.248
X:6.426 Y:7.047
X:6.385 Y:6.989
X:6.23 Y:7.109
X:6.071 Y:7.26
X:6.045 Y:7.415
X:6.178 Y:7.629
X:6.112 Y:7.646
X:6.295 Y:7.833
X:6.337 Y:7.886
X:6.636 Y:7.761
X:6.978 Y:7.8
X:6.64 Y:8.027
X:6.489 Y:8.091
X:6.53 Y:8.111
X:6.48 Y:8.067
X:6.448 Y:8.039
X:6.428 Y:8.022
X:6.416 Y:8.011
X:6.334 Y:7.945
X:6.346 Y:7.831
X:6.365 Y:7.892
X:6.453 Y:7.986
X:6.583 Y:8.101
X:6.589 Y:8.117
X:6.593 Y:8.127
X:6.519 Y:8.077
X:6.549 Y:8.102
X:6.643 Y:8.174
X:6.702 Y:8.219
X:6.739 Y:8.247
X:6.671 Y:7.935
X:6.94 Y:7.991
X:7.168 Y:7.944
X:7.39 Y:7.968
X:7.529 Y:7.983
X:7.545 Y:8.064
X:7.477 Y:8.061
X:7.512 Y:8.112
X:7.388 Y:8.163
X:7.311 Y:8.195
X:7.263 Y:8.215
X:7.309 Y:8.281
X:7.261 Y:8.269
X:7.299 Y:8.189
X:7.255 Y:8.211
X:7.073 Y:8.114
X:6.947 Y:7.925
X:6.875 Y:7.812
X:6.849 Y:7.879
X:6.833 Y:7.921
X:6.803 Y:7.81
X:6.864 Y:7.799
X:6.902 Y:7.792
X:6.78 Y:7.801
X:6.92 Y:7.841
X:6.787 Y:7.826
X:6.857 Y:7.929
X:6.86 Y:8.212
X:6.749 Y:8.058
X:6.543 Y:7.98
X:6.628 Y:7.969
X:6.693 Y:8.09
X:6.876 Y:8.149
X:6.925 Y:8.258
X:6.955 Y:8.326
X:6.897 Y:8.314
X:6.909 Y:8.101
X:7.388 Y:7.585
X:7.627 Y:7.453
X:7.871 Y:7.318
X:8.144 Y:7.077
X:8.195 Y:7.083
X:8.296 Y:7.126
X:8.314 Y:7.248
X:8.409 Y:7.376
X:8.385 Y:7.404
X:8.454 Y:7.473
X:8.421 Y:7.585
X:8.318 Y:7.603
X:8.244 Y:7.493
X:7.879 Y:7.325
X:7.583 Y:7.289
X:7.47 Y:7.317
X:7.131 Y:7.498
X:6.855 Y:7.684
X:6.607 Y:7.742
X:6.591 Y:7.764
X:6.581 Y:7.778
X:6.639 Y:7.715
X:6.663 Y:7.547
X:6.678 Y:7.442
X:6.766 Y:7.433
X:6.821 Y:7.428
X:6.855 Y:7.425
X:6.877 Y:7.423
X:6.97 Y:7.478
X:7.028 Y:7.512
X:7.143 Y:7.59
X:7.215 Y:7.639
X:7.26 Y:7.669
X:7.209 Y:7.632
X:7.098 Y:7.552
X:7.029 Y:7.502
X:6.985 Y:7.471
X:6.958 Y:7.451
X:6.815 Y:7.587
X:6.852 Y:7.524
X:6.875 Y:7.485
X:6.889 Y:7.46
X:6.898 Y:7.445
X:6.983 Y:7.492
X:7.036 Y:7.521
X:6.99 Y:7.483
X:7.04 Y:7.516
X:6.992 Y:7.48
X:7.041 Y:7.514
X:7.151 Y:7.591
X:7.22 Y:7.639
X:7.184 Y:7.613
X:7.241 Y:7.653
X:7.276 Y:7.678
X:7.298 Y:7.694
X:7.312 Y:7.704
X:7.321 Y:7.71
X:7.326 Y:7.714
X:7.231 Y:7.527
X:7.339 Y:7.528
X:7.258 Y:7.544
X:7.345 Y:7.413
X:7.41 Y:7.457
X:7.613 Y:7.593
X:7.578 Y:7.569
X:7.408 Y:7.569
X:7.222 Y:7.513
X:7.106 Y:7.478
X:7.272 Y:7.623
X:7.296 Y:7.659
X:7.311 Y:7.682
X:7.389 Y:7.625
X:7.345 Y:7.407
X:7.399 Y:7.328
X:7.42 Y:7.153
X:7.297 Y:7.182
X:7.348 Y:7.054
X:7.388 Y:6.982
X:7.473 Y:6.861
X:7.47 Y:6.979
X:7.599 Y:7.024
X:7.995 Y:7.238
X:8.085 Y:7.284
X:8.062 Y:7.264
X:7.969 Y:7.202
X:7.832 Y:7.112
X:7.904 Y:7.157
X:7.871 Y:7.136
X:7.929 Y:7.172
X:7.965 Y:7.194
X:7.987 Y:7.208
X:8.001 Y:7.217
X:8.01 Y:7.223
X:8.016 Y:7.226
X:8.019 Y:7.228
X:8.021 Y:7.229
X:8.022 Y:7.23
X:8.023 Y:7.231
X:8.024 Y:7.231
X:8.024 Y:7.231
X:8.103 Y:7.279
X:8.074 Y:7.261
X:8.056 Y:7.25
X:8.044 Y:7.243
X:8.037 Y:7.239
X:8.032 Y:7.236
X:8.029 Y:7.234
X:7.949 Y:7.184
X:7.819 Y:7.1
X:7.738 Y:7.048
X:7.687 Y:7.015
X:7.655 Y:6.995
X:7.635 Y:6.982
X:7.623 Y:6.974
X:7.615 Y:6.969
X:7.61 Y:6.966
X:7.607 Y:6.964
X:7.467 Y:6.983
X:7.546 Y:7.109
X:7.527 Y:7.259
X:7.399 Y:7.04
X:7.242 Y:6.848
X:7.066 Y:6.671
X:7.034 Y:6.617
X:7.236 Y:6.622
X:7.204 Y:6.515
X:7.235 Y:6.254
X:7.19 Y:6.159
X:7.162 Y:6.1
X:7.08 Y:6.133
X:6.965 Y:6.224
X:6.893 Y:6.281
X:6.848 Y:6.317
X:6.82 Y:6.339
X:6.871 Y:6.274
X:6.851 Y:6.434
X:6.835 Y:6.54
X:7.045 Y:6.645
X:7.176 Y:6.71
X:7.258 Y:6.751
X:7.309 Y:6.776
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
X:7.341 Y:6.792
